"job_id","title_vi","description_vi","skills_vi","riasec_centroid_json","tags_vi"
"51-7031.00","Các nhà sản xuất mô hình, gỗ","Xây dựng các mô hình sản phẩm chính xác bằng gỗ với kích thước và quy mô đầy đủ. Bao gồm các nhà xây dựng jig gỗ và công nhân tầng thượng.","tư duy phản biện|phán đoán & ra quyết định|giám sát|bị khởi động và điều khiển|giám sát vận hành|đọc hiểu|giao tiếp nói|quản lý thời gian","[1.0, 0.37, 0.5514285714285714, 0.19285714285714287, 0.22142857142857145, 0.5700000000000001]","Sản xuất|tư duy phản biện|phán đoán & ra quyết định|giám sát|bị khởi động và điều khiển|giám sát vận hành|đọc hiểu|giao tiếp nói|quản lý thời gian"
"51-7032.00","Thiết kế hình mẫu, gỗ","Lập kế hoạch, bố trí và xây dựng các đơn vị bằng gỗ hoặc các mô hình phân đoạn được sử dụng trong việc hình thành khuôn cát cho các loại đúc.","lắng nghe tích cực|giải quyết vấn đề phức tạp|tư duy phản biện|toán học|giám sát|bị khởi động và điều khiển|phân tích vận hành|giám sát vận hành|phân tích kiểm soát chất lượng|đọc hiểu","[0.9557142857142857, 0.29857142857142854, 0.5528571428571428, 0.17714285714285713, 0.17714285714285713, 0.5714285714285714]","Sản xuất|lắng nghe tích cực|giải quyết vấn đề phức tạp|tư duy phản biện|toán học|giám sát|bị khởi động và điều khiển|phân tích vận hành|giám sát vận hành|phân tích kiểm soát chất lượng|đọc hiểu"
"51-7041.00","Máy cưa, người vận hành, và thầu, gỗ","Thiết lập, vận hành hoặc chăm sóc máy cắt gỗ. Có thể vận hành thiết bị điều khiển bằng máy tính (CNC). Bao gồm máy cắt chì.","tư duy phản biện|giám sát|bị khởi động và điều khiển|giám sát vận hành|phân tích kiểm soát chất lượng|troubleshooting","[1.0, 0.33285714285714285, 0.14285714285714285, 0.16142857142857142, 0.14285714285714285, 0.59]","Sản xuất|tư duy phản biện|giám sát|bị khởi động và điều khiển|giám sát vận hành|phân tích kiểm soát chất lượng|troubleshooting"
"51-7042.00","Máy chế tạo gỗ, người vận hành và thầu, ngoại trừ đúc","Thiết lập, vận hành hoặc chăm sóc các máy chế biến gỗ, chẳng hạn như máy khoan, máy quay, máy hình dạng, bộ định tuyến, máy giặt, máy phẳng và máy móng gỗ.","tư duy phản biện|bảo trì thiết bị|giám sát|bị khởi động và điều khiển|giám sát vận hành|phân tích kiểm soát chất lượng|sửa chữa|giao tiếp nói|troubleshooting","[1.0, 0.34714285714285714, 0.16428571428571428, 0.16857142857142857, 0.14714285714285716, 0.5928571428571429]","Sản xuất|tư duy phản biện|bảo trì thiết bị|giám sát|bị khởi động và điều khiển|giám sát vận hành|phân tích kiểm soát chất lượng|sửa chữa|giao tiếp nói|troubleshooting"
"51-8011.00","Các nhà khai thác lò phản ứng điện hạt nhân","Điều hành hoặc kiểm soát các lò phản ứng hạt nhân. Di chuyển thanh điều khiển, thiết bị khởi động và dừng, giám sát và điều chỉnh điều khiển và ghi dữ liệu trong nhật ký. Thực hiện các thủ tục khẩn cấp khi cần thiết. Có thể phản ứng với các bất thường, xác định nguyên nhân và đề nghị hành động khắc phục.","lắng nghe tích cực|giải quyết vấn đề phức tạp|tư duy phản biện|phán đoán & ra quyết định|giám sát|bị khởi động và điều khiển|giám sát vận hành|đọc hiểu|giao tiếp nói|quản lý thời gian|viết","[0.7485714285714286, 0.4642857142857143, 0.14285714285714285, 0.31, 0.38571428571428573, 0.7357142857142858]","Sản xuất|lắng nghe tích cực|giải quyết vấn đề phức tạp|tư duy phản biện|phán đoán & ra quyết định|giám sát|bị khởi động và điều khiển|giám sát vận hành|đọc hiểu|giao tiếp nói|quản lý thời gian|viết"
"51-8012.00","Các nhà phân phối và vận chuyển điện","Điều phối, điều chỉnh hoặc phân phối điện hoặc hơi nước.","lắng nghe tích cực|giải quyết vấn đề phức tạp|phối hợp|tư duy phản biện|phán đoán & ra quyết định|giám sát|bị khởi động và điều khiển|giám sát vận hành|đọc hiểu|giao tiếp nói|viết","[0.7371428571428572, 0.35857142857142854, 0.14285714285714285, 0.2785714285714286, 0.42857142857142855, 0.7257142857142858]","Sản xuất|lắng nghe tích cực|giải quyết vấn đề phức tạp|phối hợp|tư duy phản biện|phán đoán & ra quyết định|giám sát|bị khởi động và điều khiển|giám sát vận hành|đọc hiểu|giao tiếp nói|viết"
"51-8013.00","Nhà khai thác nhà máy điện","Điều khiển, vận hành hoặc duy trì máy móc để tạo ra điện. Bao gồm các nhà điều hành thiết bị phụ trợ.","lắng nghe tích cực|giải quyết vấn đề phức tạp|tư duy phản biện|phán đoán & ra quyết định|giám sát|bị khởi động và điều khiển|giám sát vận hành|phân tích kiểm soát chất lượng|đọc hiểu|sửa chữa|giao tiếp nói|troubleshooting","[0.9471428571428572, 0.37714285714285717, 0.14285714285714285, 0.19714285714285712, 0.27999999999999997, 0.7257142857142858]","Sản xuất|lắng nghe tích cực|giải quyết vấn đề phức tạp|tư duy phản biện|phán đoán & ra quyết định|giám sát|bị khởi động và điều khiển|giám sát vận hành|phân tích kiểm soát chất lượng|đọc hiểu|sửa chữa|giao tiếp nói|troubleshooting"
"51-8013.03","Các kỹ thuật viên nhà máy sinh khối","Kiểm soát và giám sát hoạt động của nhà máy sinh khối và thực hiện bảo trì khi cần thiết.","học chủ động|lắng nghe tích cực|tư duy phản biện|bảo trì thiết bị|phán đoán & ra quyết định|giám sát|bị khởi động và điều khiển|giám sát vận hành|đọc hiểu|giao tiếp nói|viết","[0.9957142857142857, 0.44571428571428573, 0.14285714285714285, 0.1742857142857143, 0.25, 0.6885714285714286]","Sản xuất|học chủ động|lắng nghe tích cực|tư duy phản biện|bảo trì thiết bị|phán đoán & ra quyết định|giám sát|bị khởi động và điều khiển|giám sát vận hành|đọc hiểu|giao tiếp nói|viết"
"51-8013.04","Các kỹ thuật viên nhà máy thủy điện","Các hoạt động giám sát và kiểm soát liên quan đến việc sản xuất thủy điện. Sử dụng các thiết bị nhà máy, chẳng hạn như động cơ, bơm, van, cổng, máy quạt, bảng điều khiển điện và ngân hàng pin. Theo dõi hoạt động và hiệu suất thiết bị và thực hiện các điều chỉnh cần thiết để đảm bảo hiệu suất tối ưu. Thực hiện bảo trì và sửa chữa thiết bị khi cần thiết.","lắng nghe tích cực|tư duy phản biện|bảo trì thiết bị|toán học|giám sát|bị khởi động và điều khiển|giám sát vận hành|đọc hiểu|sửa chữa|giao tiếp nói|troubleshooting","[1.0, 0.4685714285714285, 0.14285714285714285, 0.17285714285714285, 0.25285714285714284, 0.6685714285714285]","Sản xuất|lắng nghe tích cực|tư duy phản biện|bảo trì thiết bị|toán học|giám sát|bị khởi động và điều khiển|giám sát vận hành|đọc hiểu|sửa chữa|giao tiếp nói|troubleshooting"
"51-8021.00","Kỹ sư cố định và người vận hành sưởi ấm","Sử dụng hoặc bảo trì động cơ, lò sưởi hoặc thiết bị cơ khí khác để cung cấp tiện ích cho các tòa nhà hoặc quy trình công nghiệp. Thiết bị vận hành như động cơ hơi nước, máy phát điện, động cơ, tuabin và bình hơi nước.","học chủ động|lắng nghe tích cực|tư duy phản biện|bảo trì thiết bị|giám sát|bị khởi động và điều khiển|giám sát vận hành|phân tích kiểm soát chất lượng|đọc hiểu|sửa chữa|troubleshooting","[1.0, 0.4628571428571429, 0.14285714285714285, 0.15571428571428572, 0.17857142857142858, 0.6642857142857144]","Sản xuất|học chủ động|lắng nghe tích cực|tư duy phản biện|bảo trì thiết bị|giám sát|bị khởi động và điều khiển|giám sát vận hành|phân tích kiểm soát chất lượng|đọc hiểu|sửa chữa|troubleshooting"
"51-8031.00","Nhà máy và nhà khai thác hệ thống xử lý nước và nước thải","Hoạt động hoặc kiểm soát toàn bộ quy trình hoặc hệ thống máy móc, thường thông qua việc sử dụng bảng điều khiển, để chuyển hoặc xử lý nước hoặc nước thải.","lắng nghe tích cực|tư duy phản biện|bảo trì thiết bị|giám sát|bị khởi động và điều khiển|giám sát vận hành|phân tích kiểm soát chất lượng|đọc hiểu|sửa chữa|giao tiếp nói|troubleshooting","[0.9771428571428571, 0.3871428571428571, 0.14285714285714285, 0.21714285714285714, 0.20857142857142857, 0.6628571428571428]","Sản xuất|lắng nghe tích cực|tư duy phản biện|bảo trì thiết bị|giám sát|bị khởi động và điều khiển|giám sát vận hành|phân tích kiểm soát chất lượng|đọc hiểu|sửa chữa|giao tiếp nói|troubleshooting"
"51-8091.00","Nhà máy hóa học và các nhà khai thác hệ thống","Kiểm soát hoặc vận hành toàn bộ quy trình hóa học hoặc hệ thống máy móc.","học chủ động|lắng nghe tích cực|giải quyết vấn đề phức tạp|tư duy phản biện|phán đoán & ra quyết định|giám sát|bị khởi động và điều khiển|giám sát vận hành|phân tích kiểm soát chất lượng|đọc hiểu|giao tiếp nói|quản lý thời gian","[0.8957142857142857, 0.4657142857142857, 0.14285714285714285, 0.18857142857142858, 0.23857142857142857, 0.7471428571428572]","Sản xuất|học chủ động|lắng nghe tích cực|giải quyết vấn đề phức tạp|tư duy phản biện|phán đoán & ra quyết định|giám sát|bị khởi động và điều khiển|giám sát vận hành|phân tích kiểm soát chất lượng|đọc hiểu|giao tiếp nói|quản lý thời gian"
"51-8092.00","Các nhà khai thác nhà máy khí đốt","Phân phối hoặc xử lý khí cho các công ty tiện ích và những người khác bằng cách kiểm soát máy nén để duy trì áp suất cụ thể trên đường ống chính.","lắng nghe tích cực|phối hợp|tư duy phản biện|phán đoán & ra quyết định|giám sát|bị khởi động và điều khiển|giám sát vận hành|phân tích kiểm soát chất lượng|đọc hiểu|giao tiếp nói|troubleshooting|viết","[0.9442857142857143, 0.3757142857142857, 0.14285714285714285, 0.20857142857142857, 0.31714285714285717, 0.7557142857142857]","Sản xuất|lắng nghe tích cực|phối hợp|tư duy phản biện|phán đoán & ra quyết định|giám sát|bị khởi động và điều khiển|giám sát vận hành|phân tích kiểm soát chất lượng|đọc hiểu|giao tiếp nói|troubleshooting|viết"
"51-8093.00","Nhà khai thác hệ thống máy bơm dầu mỏ, nhà khai thác nhà máy lọc dầu và máy đo","Hoạt động hoặc kiểm soát các đơn vị lọc dầu hoặc chế biến dầu mỏ. Có thể chuyên kiểm soát hệ thống bơm và máy sạc, đo hoặc kiểm tra dầu trong bể lưu trữ hoặc điều chỉnh lưu lượng dầu vào đường ống.","học chủ động|lắng nghe tích cực|giải quyết vấn đề phức tạp|tư duy phản biện|giám sát|bị khởi động và điều khiển|giám sát vận hành|phân tích kiểm soát chất lượng|đọc hiểu|giao tiếp nói|viết","[0.8814285714285715, 0.35428571428571426, 0.14285714285714285, 0.18571428571428572, 0.31714285714285717, 0.7228571428571428]","Sản xuất|học chủ động|lắng nghe tích cực|giải quyết vấn đề phức tạp|tư duy phản biện|giám sát|bị khởi động và điều khiển|giám sát vận hành|phân tích kiểm soát chất lượng|đọc hiểu|giao tiếp nói|viết"
"51-8099.01","Các kỹ thuật viên chế biến nhiên liệu sinh học","Tính toán, đo lường, tải, pha trộn và xử lý nguyên liệu thô tinh chế với các chất phụ gia trong tàu quá trình lên men hoặc phản ứng và theo dõi quá trình sản xuất. Thực hiện, và lưu giữ hồ sơ về, bảo trì nhà máy, sửa chữa, và kiểm tra an toàn.","lắng nghe tích cực|tư duy phản biện|bảo trì thiết bị|phán đoán & ra quyết định|giám sát|bị khởi động và điều khiển|giám sát vận hành|phân tích kiểm soát chất lượng|đọc hiểu|giao tiếp nói|troubleshooting|viết","[0.8385714285714286, 0.4685714285714285, 0.14285714285714285, 0.14285714285714285, 0.30428571428571427, 0.7614285714285715]","Sản xuất|lắng nghe tích cực|tư duy phản biện|bảo trì thiết bị|phán đoán & ra quyết định|giám sát|bị khởi động và điều khiển|giám sát vận hành|phân tích kiểm soát chất lượng|đọc hiểu|giao tiếp nói|troubleshooting|viết"
