id,industry_group_id,industry_group_slug,source_site,title,company,location,salary,salary_min,salary_max,skills,experience_level,employment_type,description,requirements,posted_date,application_deadline,job_url,apply_url,content_hash,is_active,first_seen_at,last_seen_at,created_at,updated_at,raw_data
2390,2,marketing-communication,vietnamworks,After-Sales Service Executive - Chuyên Viên Quản Lý Dịch Vụ Hậu Mãi,LG Electronics Vietnam - Sales & Marketing Company,"","",,,{Sales},,,Vị trí tại LG Electronics Vietnam - Sales & Marketing Company. Xem chi tiết và ứng tuyển trực tiếp trên VietnamWorks.,"",,,https://www.vietnamworks.com/after-sales-service-executive-chuyen-vien-quan-ly-dich-vu-hau-mai-2050089-jv,https://www.vietnamworks.com/after-sales-service-executive-chuyen-vien-quan-ly-dich-vu-hau-mai-2050089-jv?source=searchResults&searchType=2&placement=2050089&sortBy=date&qs=0,f3e0de03d9d3d4330f07500d8637fc4cd4beaadb1b313093c1dfcc5a36259aea,t,2026-05-14 03:17:29.701395+00,2026-05-14 03:47:07.069977+00,2026-05-14 03:17:29.883036+00,2026-05-14 03:47:07.069977+00,"{'"source'": '"dom'"}"
3220,6,sales-business-development,careerviet,Trưởng phòng kinh doanh ( Office Leasing Manager) - B2B,CÔNG TY CỔ PHẦN S&Z INVEST,Hồ Chí Minh,Lương: Trên 20 Tr VND,,,{},,,"","",,,https://careerviet.vn/vi/tim-viec-lam/truong-phong-kinh-doanh-office-leasing-manager-b2b.35C74D2D.html,https://careerviet.vn/vi/tim-viec-lam/truong-phong-kinh-doanh-office-leasing-manager-b2b.35C74D2D.html,1152a56d85582236ce828b3ce40330ccd873ab58fcd410ee7d7c03d3568e039e,t,2026-05-14 03:46:44.163268+00,2026-05-14 03:47:07.069977+00,2026-05-14 03:46:44.178448+00,2026-05-14 03:47:07.069977+00,"{'"source'": '"dom'"}"
3221,1,information-technology,careerviet,Nhân Viên Kỹ Thuật Tòa Nhà,Công ty CP thương mại Hàng Da,Hà Nội,Lương: 10 Tr - 12 Tr VND,,,{},,,"","",,,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-ky-thuat-toa-nha.35C752A1.html,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-ky-thuat-toa-nha.35C752A1.html,f8ac9b414e42d9716252bdb7af9aecd1fa5dd5388959f992eecc3d01514e758d,t,2026-05-14 03:46:44.163268+00,2026-05-14 03:47:07.069977+00,2026-05-14 03:46:44.178448+00,2026-05-14 03:47:07.069977+00,"{'"source'": '"dom'"}"
3808,3,finance-banking,topcv,Nhân Viên Quan Hệ Khách Hàng Doanh Nghiệp (Tư Vấn Tài Chính),"",Hồ Chí Minh (mới) & 2 nơi khác,Thoả thuận,,,{},,,"","",,,https://www.topcv.vn/brand/chailease/tuyen-dung/nhan-vien-quan-he-khach-hang-doanh-nghiep-tu-van-tai-chinh-j2009050.html,https://www.topcv.vn/brand/chailease/tuyen-dung/nhan-vien-quan-he-khach-hang-doanh-nghiep-tu-van-tai-chinh-j2009050.html,00594366f9c917299ac0300966abc251684b535953343f3613e686f899b55aeb,t,2026-05-14 10:01:20.844032+00,2026-05-14 10:01:20.844032+00,2026-05-14 10:01:20.843075+00,2026-05-14 10:01:20.843075+00,"{'"source'": '"dom'"}"
3809,5,human-resources,topcv,"Chuyên Viên Tuyển Dụng - Kinh Nghiệm Tuyển BO, MAS (Thu Nhập: 18-22 Triệu + Thưởng KPI)",CÔNG TY CỔ PHẦN THƯƠNG MẠI DỊCH VỤ LIBER,Hồ Chí Minh (mới),18 - 26 triệu,18,26,{},,,"","",,,https://www.topcv.vn/viec-lam/chuyen-vien-tuyen-dung-kinh-nghiem-tuyen-bo-mas-thu-nhap-18-22-trieu-thuong-kpi/2147726.html,https://www.topcv.vn/viec-lam/chuyen-vien-tuyen-dung-kinh-nghiem-tuyen-bo-mas-thu-nhap-18-22-trieu-thuong-kpi/2147726.html,ccb4a0c8f704adc52f137890c9565543b98532956ab6c271df45a96338d98e08,t,2026-05-14 10:01:20.844032+00,2026-05-14 10:01:20.844032+00,2026-05-14 10:01:20.843075+00,2026-05-14 10:01:20.843075+00,"{'"source'": '"dom'"}"
3753,1,information-technology,topcv,Nhân Viên Lập Trình Và Vận Hành Máy Tiện CNC Tại Hưng Yên (Thu Nhập 14tr - 16tr),"",Hưng Yên (mới),14 - 16 triệu,14,16,{},,,"","",,,https://www.topcv.vn/viec-lam/nhan-vien-lap-trinh-va-van-hanh-may-tien-cnc-tai-hung-yen-thu-nhap-14tr-16tr/2153200.html,https://www.topcv.vn/viec-lam/nhan-vien-lap-trinh-va-van-hanh-may-tien-cnc-tai-hung-yen-thu-nhap-14tr-16tr/2153200.html,71c4514f6e3945ea3708bfc1d6fe25f3081e39bec70917e3a86dbd58eaa52832,t,2026-05-14 09:50:48.786131+00,2026-05-14 09:50:48.786131+00,2026-05-14 09:50:48.946999+00,2026-05-14 09:50:48.946999+00,"{'"source'": '"dom'"}"
3230,4,accounting-auditing,vietnamworks,Kế Toán Trưởng,Công Ty Cổ Phần Dewoo,"","",,,{},,,Vị trí tại Công Ty Cổ Phần Dewoo. Xem chi tiết và ứng tuyển trực tiếp trên VietnamWorks.,"",,,https://www.vietnamworks.com/ke-toan-truong-2044615-jv,https://www.vietnamworks.com/ke-toan-truong-2044615-jv?source=searchResults&searchType=2&placement=2044615&sortBy=date&qs=0,9a7cf922c73d9ee091dcd32a62a7d65043284a94e5eb5a1376cfe8e614a90a12,t,2026-05-14 03:46:47.263575+00,2026-05-14 03:46:48.191575+00,2026-05-14 03:46:47.41927+00,2026-05-14 03:46:48.191575+00,"{'"source'": '"dom'"}"
3235,4,accounting-auditing,vietnamworks,Revenue Management Manager,Công Ty TNHH Kimberly-Clark Việt Nam,"","",,,{},,,Vị trí tại Công Ty TNHH Kimberly-Clark Việt Nam. Xem chi tiết và ứng tuyển trực tiếp trên VietnamWorks.,"",,,https://www.vietnamworks.com/revenue-management-manager-2051834-jv,https://www.vietnamworks.com/revenue-management-manager-2051834-jv?source=searchResults&searchType=2&placement=2051834&sortBy=date&qs=0,8bd754c9394fc81e2d47be438fee86b43dc497739713d15194a9b76e85b15a98,t,2026-05-14 03:46:48.191575+00,2026-05-14 03:46:48.191575+00,2026-05-14 03:46:48.36207+00,2026-05-14 03:46:48.36207+00,"{'"source'": '"dom'"}"
3236,4,accounting-auditing,vietnamworks,Internal Audit Officer,"Chailease International Leasing Co., Ltd. (Head Office)","","",,,{Leasing},,,"Vị trí tại Chailease International Leasing Co., Ltd. (Head Office). Xem chi tiết và ứng tuyển trực tiếp trên VietnamWorks.","",,,https://www.vietnamworks.com/internal-audit-officer--2044594-jv,https://www.vietnamworks.com/internal-audit-officer--2044594-jv?source=searchResults&searchType=2&placement=2044594&sortBy=date&qs=0,55518a97a32f5c2acf3bcbd0f298fb8c356fd2fca5d0afad340f63000f32ce97,t,2026-05-14 03:46:48.191575+00,2026-05-14 03:46:48.191575+00,2026-05-14 03:46:48.36207+00,2026-05-14 03:46:48.36207+00,"{'"source'": '"dom'"}"
2543,6,sales-business-development,vietnamworks,[HN/HCM] Chuyên Viên Quan Hệ Đối Tác - Partner Relations/sales B2B,"","","",,,{},,,Xem chi tiết và ứng tuyển trực tiếp trên VietnamWorks.,"",,,https://www.vietnamworks.com/hn-hcm-chuyen-vien-quan-he-doi-tac-partner-relations-sales-b2b--2044605-jv,https://www.vietnamworks.com/hn-hcm-chuyen-vien-quan-he-doi-tac-partner-relations-sales-b2b--2044605-jv?source=searchResults&searchType=2&placement=2044605&sortBy=date&qs=0,5570d19caa80c4f64239e02c76099c73d481822c731688ac7d22699360b28063,t,2026-05-14 03:17:31.965259+00,2026-05-14 03:46:50.917392+00,2026-05-14 03:17:31.943514+00,2026-05-14 03:46:50.917392+00,"{'"source'": '"dom'"}"
2544,6,sales-business-development,vietnamworks,Chuyên Viên Cao Cấp Quan Hệ Khách Hàng Ưu Tiên - PRM Gold,Techcombank,"","",,,{},,,Vị trí tại Techcombank. Xem chi tiết và ứng tuyển trực tiếp trên VietnamWorks.,"",,,https://www.vietnamworks.com/chuyen-vien-cao-cap-quan-he-khach-hang-uu-tien-prm-gold-2047275-jv,https://www.vietnamworks.com/chuyen-vien-cao-cap-quan-he-khach-hang-uu-tien-prm-gold-2047275-jv?source=searchResults&searchType=2&placement=2047275&sortBy=date&qs=0,2bdf353c44704cdc1ae346faa7d4eb160d15c387ccab8cb8f4b316c7b74b567e,t,2026-05-14 03:17:31.965259+00,2026-05-14 03:46:51.414319+00,2026-05-14 03:17:31.943514+00,2026-05-14 03:46:51.414319+00,"{'"source'": '"dom'"}"
2545,3,finance-banking,vietnamworks,"Giám Đốc Dự Án BĐS ( Ưu Tiên Lĩnh Vực BĐS, Bảo Hiểm, Tài Chính Ngân Hàng)",Công Ty TNHH Bất Động Sản Smartland,"","",,,{},,,Vị trí tại Công Ty TNHH Bất Động Sản Smartland. Xem chi tiết và ứng tuyển trực tiếp trên VietnamWorks.,"",,,https://www.vietnamworks.com/giam-djoc-du-an-bdjs-uu-tien-linh-vuc-bdjs-bao-hiem-tai-chinh-ngan-hang-2043230-jv,https://www.vietnamworks.com/giam-djoc-du-an-bdjs-uu-tien-linh-vuc-bdjs-bao-hiem-tai-chinh-ngan-hang-2043230-jv?source=searchResults&searchType=2&placement=2043230&sortBy=date&qs=0,281457cbed4973785138647094796a64c23437c30bdeb59af8e7d19d2199c8d8,t,2026-05-14 03:17:31.965259+00,2026-05-14 03:46:52.105384+00,2026-05-14 03:17:31.943514+00,2026-05-14 03:46:52.105384+00,"{'"source'": '"dom'"}"
2542,6,sales-business-development,vietnamworks,SAP Senior Consultant - SAP Integrated Business Planning (IBP) (AMS Project),Deloitte Consulting SEA,"","",,,{},,,Vị trí tại Deloitte Consulting SEA. Xem chi tiết và ứng tuyển trực tiếp trên VietnamWorks.,"",,,https://www.vietnamworks.com/sap-senior-consultant-sap-integrated-business-planning-ibp-ams-project--2041046-jv,https://www.vietnamworks.com/sap-senior-consultant-sap-integrated-business-planning-ibp-ams-project--2041046-jv?source=searchResults&searchType=2&placement=2041046&sortBy=date&qs=0,5ae1d3441e44d0b64523079a23172a5d2231fe42b483ed321b8091999cad4069,t,2026-05-14 03:17:31.965259+00,2026-05-14 03:46:57.712206+00,2026-05-14 03:17:31.943514+00,2026-05-14 03:46:57.712206+00,"{'"source'": '"dom'"}"
3227,1,information-technology,careerviet,"CV/CVC/CVCC Quan Hệ Khách Hàng Doanh nghiệp - Hà Nội, Quảng Ninh",Ngân Hàng Thương Mại Cổ Phần Bảo Việt,Hà Nội,Lương: Cạnh tranh,,,{},,,"","",,,https://careerviet.vn/vi/tim-viec-lam/cv-cvc-cvcc-quan-he-khach-hang-doanh-nghiep-ha-noi-quang-ninh.35C75247.html,https://careerviet.vn/vi/tim-viec-lam/cv-cvc-cvcc-quan-he-khach-hang-doanh-nghiep-ha-noi-quang-ninh.35C75247.html,8eac5264f2fc36de9e341c835a513adb50b5636508aaedc74672e851e124a118,t,2026-05-14 03:46:44.163268+00,2026-05-14 03:47:00.956271+00,2026-05-14 03:46:44.178448+00,2026-05-14 03:47:00.956271+00,"{'"source'": '"dom'"}"
3229,4,accounting-auditing,vietnamworks,Kế Toán Nội Bộ,Công ty TNHH Bệnh viện thẩm mỹ Siam Thailand,"","",,,{},,,Vị trí tại Công ty TNHH Bệnh viện thẩm mỹ Siam Thailand. Xem chi tiết và ứng tuyển trực tiếp trên VietnamWorks.,"",,,https://www.vietnamworks.com/ke-toan-noi-bo-2053469-jv,https://www.vietnamworks.com/ke-toan-noi-bo-2053469-jv?source=searchResults&searchType=2&placement=2053469&sortBy=date&qs=0,3cb2a747267ffc3976ab1d281c8dea18d57cef20648ee020c90780bbd950f11a,t,2026-05-14 03:46:47.263575+00,2026-05-14 03:47:07.069977+00,2026-05-14 03:46:47.41927+00,2026-05-14 03:47:07.069977+00,"{'"source'": '"dom'"}"
3754,8,education-training,topcv,Nhân Viên Vận Hành Máy CNC (Tiện) – Thu Nhập 10–15tr | Được Đào Tạo,CÔNG TY TNHH KỸ THUẬT CÔNG NGHIỆP VÀ TỰ ĐỘNG HÓA VIỆT NAM,Hà Nội,10 - 15 triệu,10,15,{},,,"","",,,https://www.topcv.vn/viec-lam/nhan-vien-van-hanh-may-cnc-tien-thu-nhap-1015tr-duoc-dao-tao/2159801.html,https://www.topcv.vn/viec-lam/nhan-vien-van-hanh-may-cnc-tien-thu-nhap-1015tr-duoc-dao-tao/2159801.html,c52efbe5bf40f63c3a950ba9db92dc88e81f1c0379943ad5ffea0440304140c4,t,2026-05-14 09:50:48.786131+00,2026-05-14 09:50:48.786131+00,2026-05-14 09:50:48.946999+00,2026-05-14 09:50:48.946999+00,"{'"source'": '"dom'"}"
3810,1,information-technology,topcv,CV Quản Lý Khách Hàng Siêu Thị (Key Account MT),Pro CÔNG TY CP SỮA VIỆT NAM VINAMILK,Hồ Chí Minh (mới),Thoả thuận,,,{},,,"","",,,https://www.topcv.vn/viec-lam/cv-quan-ly-khach-hang-sieu-thi-key-account-mt/2158694.html,https://www.topcv.vn/viec-lam/cv-quan-ly-khach-hang-sieu-thi-key-account-mt/2158694.html,7889950ef1ab995bc9b1926444dfc3c18c3841c0b273a466219878b0360b4034,t,2026-05-14 10:01:20.844032+00,2026-05-14 10:01:20.844032+00,2026-05-14 10:01:20.843075+00,2026-05-14 10:01:20.843075+00,"{'"source'": '"dom'"}"
370,2,marketing-communication,vietnamworks,Chuyên Viên Nhóm Hàng (Biết Tiếng Anh hoặc Tiếng Trung),Công Ty Cổ Phần Tập Đoàn Sunhouse,"","",,,{},,,Vị trí tại Công Ty Cổ Phần Tập Đoàn Sunhouse. Xem chi tiết và ứng tuyển trực tiếp trên VietnamWorks.,"",,,https://www.vietnamworks.com/chuyen-vien-nhom-hang-biet-tieng-anh-hoac-tieng-trung--2047496-jv,https://www.vietnamworks.com/chuyen-vien-nhom-hang-biet-tieng-anh-hoac-tieng-trung--2047496-jv?source=searchResults&searchType=2&placement=2047496&sortBy=date&qs=0,5ff1cfe01d2031448647b6607e2f6c922b646b61b89abb561598726f4f7a9b4a,t,2026-05-13 16:22:09.502797+00,2026-05-14 03:01:25.150724+00,2026-05-13 16:22:09.450625+00,2026-05-14 03:01:25.150724+00,"{'"source'": '"dom'"}"
3238,3,finance-banking,vietnamworks,[ Hot Job ] Finance Expert,MB Ageas Life Insurance Company Limited,"","",,,{},,,Vị trí tại MB Ageas Life Insurance Company Limited. Xem chi tiết và ứng tuyển trực tiếp trên VietnamWorks.,"",,,https://www.vietnamworks.com/hot-job-finance-expert--2047226-jv,https://www.vietnamworks.com/hot-job-finance-expert--2047226-jv?source=searchResults&searchType=2&placement=2047226&sortBy=date&qs=0,18f7d6ef9cb06a10825325852b56c0d0d3a3195b8ae892d8cf83dea2a8dc9db4,t,2026-05-14 03:46:48.191575+00,2026-05-14 03:46:48.191575+00,2026-05-14 03:46:48.36207+00,2026-05-14 03:46:48.36207+00,"{'"source'": '"dom'"}"
2547,7,customer-service,vietnamworks,HCM - Chuyên Viên Dịch Vụ Khách Hàng Cá Nhân,Ngân Hàng TMCP Á Châu (ACB),"","",,,{},,,Vị trí tại Ngân Hàng TMCP Á Châu (ACB). Xem chi tiết và ứng tuyển trực tiếp trên VietnamWorks.,"",,,https://www.vietnamworks.com/hcm-chuyen-vien-dich-vu-khach-hang-ca-nhan-2048830-jv,https://www.vietnamworks.com/hcm-chuyen-vien-dich-vu-khach-hang-ca-nhan-2048830-jv?source=searchResults&searchType=2&placement=2048830&sortBy=date&qs=0,09ffba5caae6d0c5bbaa76b8bb43bd50d9c4081bbafe9f6ce55a6ec6fecc097e,t,2026-05-14 03:17:32.068512+00,2026-05-14 03:46:51.414319+00,2026-05-14 03:17:32.045734+00,2026-05-14 03:46:51.414319+00,"{'"source'": '"dom'"}"
411,5,human-resources,vietnamworks,HR & Admin Supervisor,Toyota Financial Services Vietnam,"","",,,{},,,Vị trí tại Toyota Financial Services Vietnam. Xem chi tiết và ứng tuyển trực tiếp trên VietnamWorks.,"",,,https://www.vietnamworks.com/hr-admin-supervisor--2047940-jv,https://www.vietnamworks.com/hr-admin-supervisor--2047940-jv?source=searchResults&searchType=2&placement=2047940&sortBy=date&qs=0,b48cd52c7c9241923a8be4c9e6066c255d9fb0f1a825d314363d8fbaf3701665,t,2026-05-13 16:22:16.344037+00,2026-05-14 03:46:52.105384+00,2026-05-13 16:22:16.333171+00,2026-05-14 03:46:52.105384+00,"{'"source'": '"dom'"}"
2549,7,customer-service,vietnamworks,ACB - Giám Đốc Phòng Giao Dịch Khu Vực Đồng Nai,Ngân Hàng TMCP Á Châu (ACB),"","",,,{},,,Vị trí tại Ngân Hàng TMCP Á Châu (ACB). Xem chi tiết và ứng tuyển trực tiếp trên VietnamWorks.,"",,,https://www.vietnamworks.com/acb-giam-djoc-phong-giao-dich-khu-vuc-djong-nai-2051424-jv,https://www.vietnamworks.com/acb-giam-djoc-phong-giao-dich-khu-vuc-djong-nai-2051424-jv?source=searchResults&searchType=2&placement=2051424&sortBy=date&qs=0,cda7dd855dc018143fd57513c5ae4c3516d601843d500de25d496b32c9856cbd,t,2026-05-14 03:17:32.068512+00,2026-05-14 03:47:05.061144+00,2026-05-14 03:17:32.045734+00,2026-05-14 03:47:05.061144+00,"{'"source'": '"dom'"}"
402,6,sales-business-development,vietnamworks,Sales Admin,Công Ty TNHH Bonfiglioli Việt Nam,"","",,,{},,,Vị trí tại Công Ty TNHH Bonfiglioli Việt Nam. Xem chi tiết và ứng tuyển trực tiếp trên VietnamWorks.,"",,,https://www.vietnamworks.com/sales-admin-2047088-jv,https://www.vietnamworks.com/sales-admin-2047088-jv?source=searchResults&searchType=2&placement=2047088&sortBy=date&qs=0,36d32b2772219e47ef01b903b650b9d125387bec428aef8e50da86c88afeb080,t,2026-05-13 16:22:15.891586+00,2026-05-14 03:47:06.324455+00,2026-05-13 16:22:15.875526+00,2026-05-14 03:47:06.324455+00,"{'"source'": '"dom'"}"
3237,18,administration-office,vietnamworks,Budget Executive (Admin Team),LOTTE Properties Hanoi (LOTTE MALL West Lake Hanoi),Hà Nội,"",,,{},,,Vị trí tại LOTTE Properties Hanoi (LOTTE MALL West Lake Hanoi). Xem chi tiết và ứng tuyển trực tiếp trên VietnamWorks.,"",,,https://www.vietnamworks.com/budget-executive-admin-team-2053426-jv,https://www.vietnamworks.com/budget-executive-admin-team-2053426-jv?source=searchResults&searchType=2&placement=2053426&sortBy=date&qs=0,66142369fb47f85b839cad5bdca1fda46d90958342194962908ef79911de3481,t,2026-05-14 03:46:48.191575+00,2026-05-14 03:47:06.324455+00,2026-05-14 03:46:48.36207+00,2026-05-14 03:47:06.324455+00,"{'"source'": '"dom'"}"
2548,7,customer-service,vietnamworks,HCM - Giám Đốc Quan Hệ Khách Hàng Ưu Tiên,Ngân Hàng TMCP Á Châu (ACB),"","",,,{},,,Vị trí tại Ngân Hàng TMCP Á Châu (ACB). Xem chi tiết và ứng tuyển trực tiếp trên VietnamWorks.,"",,,https://www.vietnamworks.com/hcm-giam-djoc-quan-he-khach-hang-uu-tien-2048828-jv,https://www.vietnamworks.com/hcm-giam-djoc-quan-he-khach-hang-uu-tien-2048828-jv?source=searchResults&searchType=2&placement=2048828&sortBy=date&qs=0,725f532790ffe8e5cfe035428b6d643cc218d75989bd6437bcbcb491cf395895,t,2026-05-14 03:17:32.068512+00,2026-05-14 03:47:06.674186+00,2026-05-14 03:17:32.045734+00,2026-05-14 03:47:06.674186+00,"{'"source'": '"dom'"}"
3239,1,information-technology,vietnamworks,"(Senior) Process Quality Engineer (Work At Cu Chi, HCMC - Shuttle Bus Provided)",Công Ty TNHH Techtronic Industries Việt Nam Manufacturing,"","",,,{Manufacturing},,,Vị trí tại Công Ty TNHH Techtronic Industries Việt Nam Manufacturing. Xem chi tiết và ứng tuyển trực tiếp trên VietnamWorks.,"",,,https://www.vietnamworks.com/senior-process-quality-engineer-work-at-cu-chi-hcmc-shuttle-bus-provided-2048029-jv,https://www.vietnamworks.com/senior-process-quality-engineer-work-at-cu-chi-hcmc-shuttle-bus-provided-2048029-jv?source=searchResults&searchType=2&placement=2048029&sortBy=date&qs=0,2eeba39952b4fb9f1366a7eef96bbd1b41c85a137e938ff093678a0183414fff,t,2026-05-14 03:46:48.191575+00,2026-05-14 03:47:07.069977+00,2026-05-14 03:46:48.36207+00,2026-05-14 03:47:07.069977+00,"{'"source'": '"dom'"}"
3755,6,sales-business-development,topcv,"Nhân Viên Kinh Doanh/ Phát Triển Thị Trường (Thu Nhập 20-40tr, LCB 11tr Không Phụ Thuộc Doanh Số)","",Hồ Chí Minh (mới),20 - 40 triệu,20,40,{},,,"","",,,https://www.topcv.vn/viec-lam/nhan-vien-kinh-doanh-phat-trien-thi-truong-thu-nhap-20-40tr-lcb-11tr-khong-phu-thuoc-doanh-so/2160618.html,https://www.topcv.vn/viec-lam/nhan-vien-kinh-doanh-phat-trien-thi-truong-thu-nhap-20-40tr-lcb-11tr-khong-phu-thuoc-doanh-so/2160618.html,502917e863e5f0652fdec58a7bf83062139e2f0d80a68dbd9077fe9985c76158,t,2026-05-14 09:50:48.786131+00,2026-05-14 10:01:20.844032+00,2026-05-14 09:50:48.946999+00,2026-05-14 10:01:20.844032+00,"{'"source'": '"dom'"}"
3756,4,accounting-auditing,topcv,Kế Toán Nội Bộ (Lương 8-12 Triệu),CÔNG TY TNHH KHÁCH SẠN THẦN TÌNH YÊU,Hồ Chí Minh (mới),8 - 12 triệu,8,12,{},,,"","",,,https://www.topcv.vn/viec-lam/ke-toan-noi-bo-luong-8-12-trieu/2141933.html,https://www.topcv.vn/viec-lam/ke-toan-noi-bo-luong-8-12-trieu/2141933.html,89de7d5feec7bdec893d871e15bc42af332972076d51679d3854d0115d6da26a,t,2026-05-14 09:50:48.786131+00,2026-05-14 09:50:48.786131+00,2026-05-14 09:50:48.946999+00,2026-05-14 09:50:48.946999+00,"{'"source'": '"dom'"}"
222,9,healthcare-medical,vietnamworks,"Chuyên Viên Hành Chính (Phụ Trách Mảng Y Tế, An Toàn Lao Động)",Công Ty Cổ Phần Chứng Khoán SSI,"","",,,{},,,Vị trí tại Công Ty Cổ Phần Chứng Khoán SSI. Xem chi tiết và ứng tuyển trực tiếp trên VietnamWorks.,"",,,https://www.vietnamworks.com/chuyen-vien-hanh-chinh-phu-trach-mang-y-te-an-toan-lao-djong-2019000-jv,https://www.vietnamworks.com/chuyen-vien-hanh-chinh-phu-trach-mang-y-te-an-toan-lao-djong-2019000-jv?source=searchResults&searchType=2&placement=2019000&sortBy=date&qs=0,f0b969b3bc9694a8edc26c2292d0eccc353b0f2fe83949bf953be19c88845927,t,2026-05-12 13:18:45.615066+00,2026-05-14 10:01:22.228638+00,2026-05-12 13:18:45.631142+00,2026-05-14 10:01:22.228638+00,"{'"source'": '"dom'"}"
475,14,retail-ecommerce,vietnamworks,3D Designer,HYGGE INC.,"","",,,{},,,Vị trí tại HYGGE INC.. Xem chi tiết và ứng tuyển trực tiếp trên VietnamWorks.,"",,,https://www.vietnamworks.com/3d-designer-2047190-jv,https://www.vietnamworks.com/3d-designer-2047190-jv?source=searchResults&searchType=2&placement=2047190&sortBy=date&qs=0,38f0e4eb7976e0a6973a74748c1e07d7d688e7da5227d3276d9b277f98b420fc,t,2026-05-13 16:22:20.730442+00,2026-05-14 10:01:23.085646+00,2026-05-13 16:22:20.746857+00,2026-05-14 10:01:23.085646+00,"{'"source'": '"dom'"}"
3312,6,sales-business-development,careerviet,"Trợ lý kinh doanh tiếng Trung 20218 - Láng, HN(MỚI)",Công Ty TNHH Reeracoen Việt Nam,Hà Nội,Lương: 10 Tr - 13 Tr VND,,,{},,,"","",,,https://careerviet.vn/vi/tim-viec-lam/tro-ly-kinh-doanh-tieng-trung-20218-lang-hn.35C76023.html,https://careerviet.vn/vi/tim-viec-lam/tro-ly-kinh-doanh-tieng-trung-20218-lang-hn.35C76023.html,4d0875399a674df7121961717431ba7753d43509f77f510cdc5974a53c09d84b,t,2026-05-14 09:11:30.768578+00,2026-05-14 10:01:23.958412+00,2026-05-14 09:11:30.72456+00,2026-05-14 10:01:23.958412+00,"{'"source'": '"dom'"}"
3323,5,human-resources,careerviet,Chuyên viên tuyển dụng(MỚI),Công ty cổ phần văn phòng phẩm Hồng Hà,Hà Nội,Lương: Trên 10 Tr VND,,,{},,,"","",,,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-tuyen-dung.35C75D1F.html,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-tuyen-dung.35C75D1F.html,1d255bb592ad4a21c2fde9e9239bfd94594c4de7e3c1d117a172a3140bc7f62b,t,2026-05-14 09:11:30.768578+00,2026-05-14 10:01:23.958412+00,2026-05-14 09:11:30.72456+00,2026-05-14 10:01:23.958412+00,"{'"source'": '"dom'"}"
3328,12,construction-engineering,careerviet,CHUYÊN VIÊN ĐẤU THẦU - LĨNH VỰC XÂY DỰNG(MỚI),Công ty cổ phần xây dựng công nghiệp Megacon,Hà Nội,Lương: 18 Tr - 25 Tr VND,,,{},,,"","",,,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-dau-thau-linh-vuc-xay-dung.35C75FFC.html,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-dau-thau-linh-vuc-xay-dung.35C75FFC.html,9152cb331dfa47ac0e6fbeb93bda7b3fdef9d0c0ab1cb81da403160bf969b895,t,2026-05-14 09:11:30.768578+00,2026-05-14 10:01:23.958412+00,2026-05-14 09:11:30.72456+00,2026-05-14 10:01:23.958412+00,"{'"source'": '"dom'"}"
